SCCHA03F - Juízo Federal da 3ª VF de Chapecó;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCCHACEMA - CENTRAL DE MANDADOS - CHAPECÓ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
SCCHACEJUA - JUÍZO A DO CEJUSCON DE CHAPECÓ;0;0;5;0;0;0;21;0;1;0;0;0;0;0;0;0;0;0;121;136
Total 02 - CHAPECÓ 12/2017 e-ProcV2;179;4;47;2;0;8;143;22;81;0;0;2;52;92;40;0;0;61;1894;2726
03 - JOAÇABA
SCJOA01F - Juízo Federal da 1ª VF de Joaçaba;54;1;27;2;0;0;12;27;26;0;0;0;0;0;0;0;0;0;342;575
SCJOA01S - Juízo Substituto da 1ª VF de Joaçaba;47;0;10;0;0;3;4;25;17;0;0;0;0;0;0;0;0;0;357;560
Total 03 - JOAÇABA 12/2017 e-ProcV2;101;1;37;2;0;3;16;52;43;0;0;0;0;0;0;0;0;0;699;1135
04 - CRICIÚMA
SCCRI01F - Juízo Federal da 1ª VF de Criciúma;2;0;0;1;0;2;0;0;3;0;0;0;0;0;0;0;0;0;28;36
SCCRI01S - Juízo Substituto da 1ª VF de Criciúma;6;0;2;0;0;4;0;2;3;0;0;0;0;0;0;0;0;0;38;49
SCCRI02F - Juízo Federal da 2ª VF de Criciúma;30;16;13;0;0;3;4;11;14;0;0;0;0;0;0;0;0;8;154;532
SCCRI02S - Juízo Substituto da 2ª VF de Criciúma;22;12;6;0;0;2;5;12;11;0;1;0;0;0;1;0;0;3;171;477
SCCRI03F - Juízo Federal da 3ª VF de Criciúma;20;12;6;0;0;6;7;6;13;0;1;0;0;0;1;0;0;1;120;259
SCCRI03S - Juízo Substituto da 3ª VF de Criciúma;19;14;12;0;0;3;14;4;15;0;0;1;0;0;4;0;0;4;118;259
SCCRICEMA - CENTRAL DE MANDADOS - CRICIÚMA;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7
SCCRI04F - Juízo Federal da 4ª VF de Criciúma;117;11;40;6;3;3;52;12;40;0;1;1;0;0;2;0;0;36;825;1136
SCCRI04S - Juízo Substituto da 4ª VF de Criciúma;115;12;39;4;2;15;46;4;67;0;0;1;0;0;3;0;0;22;809;1176
SCCRICEJUA - JUÍZO A DO CEJUSCON DE CRICIÚMA;0;0;1;0;0;43;1;0;0;0;0;0;0;0;0;0;0;0;15;16
Total 04 - CRICIÚMA 12/2017 e-ProcV2;333;77;119;11;5;81;129;51;166;0;3;3;0;0;11;0;0;74;2285;3947
05 - BLUMENAU
SCBLU01F - Juízo Federal da 1ª VF de Blumenau;175;2;33;0;0;3;116;57;24;0;1;0;12;12;0;0;0;1;863;1428
SCBLU01S - Juízo Substituto da 1ª VF de Blumenau;166;5;20;2;0;1;127;17;38;0;0;0;9;8;0;0;0;6;758;1250
SCBLU02F - Juízo Federal da 2ª VF de Blumenau;177;0;30;0;0;7;80;18;54;0;0;0;8;11;1;0;0;4;781;1366
SCBLU02S - Juízo Substituto da 2ª VF de Blumenau;165;3;20;0;0;4;64;20;60;0;0;0;8;9;2;0;0;5;762;1315
SCBLU05F - Juízo Federal da 5ª VF de Blumenau;2;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;14;32
